,Day,Price,Sentiment
4987,20161111,2.08,-0.09827904861706954
4988,20161114,2.26,0.1009048716380046
4989,20161115,2.49,-0.6586652019849191
4990,20161116,2.49,-0.6586652019849191
4991,20161117,2.37,-0.10829035135415885
4992,20161118,2.6,-0.3720721762913924
4993,20161121,2.81,-0.349920120376807
4994,20161122,2.73,-0.36304305035334367
4995,20161123,2.76,-0.48340381338046146
4996,20161124,2.76,-0.48340381338046146
4997,20161125,2.76,-0.48340381338046146
4998,20161128,2.96,-0.37440371169493747
4999,20161129,3.02,-0.26470159452695113
5000,20161130,3.32,-0.2890005065844609
5001,20161201,3.32,-0.2890005065844609
5002,20161202,3.44,-0.3193593690028557
5003,20161205,3.44,-0.3193593690028557
5004,20161206,3.75,-0.1244381505709428
5005,20161207,3.8,-0.07761079646073855
5006,20161208,3.68,-0.5165355343085068
5007,20161209,3.75,-0.1244381505709428
5008,20161212,3.6,0.02901487396313594
5009,20161213,3.65,-0.424456578034621
5010,20161214,3.55,-0.45203338678066546
5011,20161215,3.56,-0.42485523453125584
5012,20161216,3.51,-0.28644211017168486
5013,20161219,3.55,-0.45203338678066546
5014,20161220,3.39,-0.02395707254226391
5015,20161221,3.5,-0.3513646045556435
5016,20161222,3.5,-0.3513646045556435
5017,20161223,3.6,0.02901487396313594
5018,20161226,3.6,0.02901487396313594
5019,20161227,3.7,-0.4405704014576398
5020,20161228,3.7,-0.4405704014576398
5021,20161229,3.71,-0.6550532590884429
5022,20161230,3.71,-0.6550532590884429
5023,20170102,3.71,-0.6550532590884429
5024,20170103,3.41,-0.5149732277943537
5025,20170104,3.42,-0.31316421582148624
5026,20170105,3.42,-0.31316421582148624
5027,20170106,3.38,-0.6012795899923031
5028,20170109,3.14,-0.2705983588328728
5029,20170110,3.21,-0.43213804639302766
5030,20170111,3.27,-0.4176868429550758
5031,20170112,3.36,-0.5178846946129432
5032,20170113,3.36,-0.5178846946129432
5033,20170116,3.36,-0.5178846946129432
5034,20170117,3.37,-0.2544980908815677
5035,20170118,3.26,0.0539933809867272
5036,20170119,3.25,-0.6799043875474197
5037,20170120,3.23,-0.42732203235993016
5038,20170123,3.16,-0.47547379021461195
5039,20170124,3.16,-0.47547379021461195
5040,20170125,3.26,0.0539933809867272
5041,20170126,3.44,-0.3193593690028557
5042,20170127,3.31,-0.30914240273145527
5043,20170130,3.22,-0.5340765909506724
5044,20170131,3.0,-0.39704082103875965
5045,20170201,3.15,-0.3090599041718703
5046,20170202,3.13,-0.2666517255397943
5047,20170203,3.13,-0.2666517255397943
5048,20170206,2.92,-0.3265901460097386
5049,20170207,3.03,-0.16013586521148682
5050,20170208,3.05,-0.15650107310368463
5051,20170209,3.11,-0.3871936614696796
5052,20170210,3.11,-0.3871936614696796
5053,20170213,2.93,-0.33835518474762255
5054,20170214,2.85,-0.5364674077584193
5055,20170215,2.95,-0.4405647791348971
5056,20170216,2.88,-0.014383066159028273
5057,20170217,2.75,-0.19316587081322303
5058,20170220,2.75,-0.19316587081322303
5059,20170221,2.56,-0.5480467803203143
5060,20170222,2.52,-0.49545294734147877
5061,20170223,2.63,-0.40004715438072497
5062,20170224,2.63,-0.40004715438072497
5063,20170227,2.44,-0.5392339218121308
